"gps_data_id","sensor_code","utc_date","utc_time","line_no","tff","latitude","longitude","height","maxsnr","hdop","vdop","sat","fix","v1","v2","t1","t2","h1","h2","s1","s2","s3","s4","insert_timestamp","acquisition_time"
18666,"CJ11","2019-02-16","20:02:05",765,65,"26.0743222222222","-80.2780694444444","6",34,"1.1","1.8",8,"3D","3.45V",NULL,"27.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 15:02:05-05"
18667,"CJ11","2019-02-16","21:02:06",766,66,"26.0741055555556","-80.2784777777778","-1",31,"1.5","3.7",5,"3D","3.49V",NULL,"35.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 16:02:06-05"
18668,"CJ11","2019-02-16","22:02:05",767,65,"26.0740416666667","-80.2781666666667","3",36,"9.9","3.2",3,"2D","3.43V",NULL,"29.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 17:02:05-05"
18669,"CJ11","2019-02-16","23:02:30",768,90,"26.0745138888889","-80.2779194444444","7",42,"7.1","3.2",3,"2D","3.45V",NULL,"29.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 18:02:30-05"
18670,"CJ11","2019-02-17","00:02:30",769,90,"26.0743861111111","-80.2780361111111","17",44,"1.4","6.1",5,"3D","3.49V",NULL,"26.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 19:02:30-05"
18671,"CJ11","2019-02-17","01:02:04",770,64,"26.0743888888889","-80.2780055555556","12",43,"1.9","5.3",5,"3D","3.47V",NULL,"30.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 20:02:04-05"
18672,"CJ11","2019-02-17","02:02:09",771,69,"26.0739305555556","-80.2781722222222","6",34,"1.1","2",6,"3D","3.43V",NULL,"29.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 21:02:09-05"
18673,"CJ11","2019-02-17","03:02:10",772,70,"26.0743583333333","-80.2784138888889","0",36,"7.4","6.1",4,"3D","3.47V",NULL,"25.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 22:02:10-05"
18674,"CJ11","2019-02-17","04:02:05",773,65,"26.0739138888889","-80.2790333333333","0",43,"1.7","2.5",6,"3D","3.45V",NULL,"26.14",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-16 23:02:05-05"
18675,"CJ11","2019-02-17","05:02:02",774,62,"26.0718611111111","-80.2791222222222","2",44,"1.4","2.3",6,"3D","3.47V",NULL,"25.42",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 00:02:02-05"
18676,"CJ11","2019-02-17","06:02:04",775,64,"26.0719055555556","-80.2786472222222","1",39,"1.4","2.2",6,"3D","3.49V",NULL,"25.55",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 01:02:04-05"
18677,"CJ11","2019-02-17","07:02:09",776,69,"26.0703527777778","-80.2781166666667","7",35,"3","3.2",3,"2D","3.47V",NULL,"24.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 02:02:09-05"
18678,"CJ11","2019-02-17","08:02:30",777,90,"26.0701333333333","-80.278275","4",34,"2","3.1",4,"3D","3.45V",NULL,"35.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 03:02:30-05"
18679,"CJ11","2019-02-17","18:02:30",778,90,"26.0700888888889","-80.2780555555556","7",39,"4","3.2",3,"2D","3.47V",NULL,"31.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 13:02:30-05"
18680,"CJ11","2019-02-17","19:02:17",779,77,"26.0740888888889","-80.2724111111111","1190",38,"3.1","3.2",3,"2D","3.49V",NULL,"26.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 14:02:17-05"
18681,"CJ11","2019-02-17","20:02:30",780,90,"26.0715555555556","-80.2717194444444","1190",40,"3.6","3.2",3,"2D","3.45V",NULL,"30.44",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 15:02:30-05"
18682,"CJ11","2019-02-17","21:02:30",781,90,"26.0459305555556","-80.2667583333333","1190",35,"9.9","3.2",3,"2D","3.43V",NULL,"32.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 16:02:30-05"
18683,"CJ11","2019-02-17","22:02:30",782,90,"26.0783222222222","-80.279475","2352",39,"4","3.2",3,"2D","3.45V",NULL,"33.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 17:02:30-05"
18684,"CJ11","2019-02-17","23:02:06",783,66,"26.0734277777778","-80.2774972222222","-1",40,"6.3","4",4,"3D","3.43V",NULL,"29.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 18:02:06-05"
18685,"CJ11","2019-02-18","00:02:04",784,64,"26.0721777777778","-80.2794444444445","-2",43,"3.6","2.8",5,"3D","3.49V",NULL,"27.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 19:02:04-05"
18686,"CJ11","2019-02-18","01:02:07",785,67,"26.0718222222222","-80.2787861111111","0",42,"1.1","1.9",8,"3D","3.45V",NULL,"28.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 20:02:07-05"
18687,"CJ11","2019-02-18","02:02:02",786,62,"26.0744222222222","-80.2779138888889","4",37,"1.4","2.5",6,"3D","3.45V",NULL,"26.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 21:02:02-05"
18688,"CJ11","2019-02-18","03:02:11",787,71,"26.0743361111111","-80.2780833333333","-17",32,"1.9","4.7",5,"3D","3.43V",NULL,"31.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 22:02:11-05"
18689,"CJ11","2019-02-18","04:02:11",788,71,"26.0743361111111","-80.277875","3",37,"1.2","1.8",5,"3D","3.43V",NULL,"32.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-17 23:02:11-05"
18690,"CJ11","2019-02-18","05:02:06",789,66,"26.0738722222222","-80.2787805555556","8",43,"1.4","2.4",7,"3D","3.49V",NULL,"29.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 00:02:06-05"
18691,"CJ11","2019-02-18","06:02:05",790,65,"26.0716472222222","-80.2791055555556","-3",39,"1.1","1.7",6,"3D","3.47V",NULL,"27.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 01:02:05-05"
18692,"CJ11","2019-02-18","07:02:06",791,66,"26.0706777777778","-80.2783444444444","13",41,"2.4","3.1",4,"3D","3.49V",NULL,"27.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 02:02:06-05"
18693,"CJ11","2019-02-18","08:02:09",792,69,"26.0704972222222","-80.2783777777778","11",38,"3.4","5.6",4,"3D","3.47V",NULL,"33.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 03:02:09-05"
18694,"CJ11","2019-02-18","18:02:30",793,90,"0","0","0",25,"0","0",3,"NO","3.37V",NULL,"37.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 13:02:30-05"
18695,"CJ11","2019-02-18","19:02:30",794,90,"26.0717638888889","-80.2790416666667","0",39,"1.1","1.2",9,"3D","3.45V",NULL,"29.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 14:02:30-05"
18696,"CJ11","2019-02-18","20:02:05",795,65,"26.0743666666667","-80.2781416666667","4",39,"1","1.6",8,"3D","3.47V",NULL,"28.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 15:02:05-05"
18697,"CJ11","2019-02-18","21:02:06",796,66,"26.0744027777778","-80.2781777777778","9",41,"1.6","3.2",8,"3D","3.47V",NULL,"32.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 16:02:06-05"
18698,"CJ11","2019-02-18","22:02:11",797,71,"26.0744027777778","-80.2778611111111","12",35,"2.9","3.4",5,"3D","3.45V",NULL,"33.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 17:02:11-05"
18699,"CJ11","2019-02-18","23:02:06",798,66,"26.0743472222222","-80.2781305555555","9",40,"4.2","2.6",5,"3D","3.43V",NULL,"31.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 18:02:06-05"
18700,"CJ11","2019-02-19","00:02:04",799,64,"26.072925","-80.2788194444445","1",43,"2.1","2.4",7,"3D","3.49V",NULL,"29.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 19:02:04-05"
18701,"CJ11","2019-02-19","01:02:09",800,69,"26.0717555555556","-80.2786111111111","5",32,"1.1","1.5",7,"3D","3.45V",NULL,"32.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 20:02:09-05"
18702,"CJ11","2019-02-19","02:02:04",801,64,"26.0714444444444","-80.2787861111111","0",44,"1.1","2.1",6,"3D","3.43V",NULL,"29.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 21:02:04-05"
18703,"CJ11","2019-02-19","03:02:02",802,62,"26.0717444444444","-80.2790277777778","0",39,"1.9","3.1",4,"3D","3.45V",NULL,"29.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 22:02:02-05"
18704,"CJ11","2019-02-19","04:02:11",803,71,"26.0744583333333","-80.2781555555556","12",39,"1.9","3.1",5,"3D","3.45V",NULL,"27.57",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-18 23:02:11-05"
18705,"CJ11","2019-02-19","05:02:30",804,90,"26.0729444444444","-80.2794694444444","2",43,"1.6","2.5",6,"3D","3.36V",NULL,"27.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 00:02:30-05"
18706,"CJ11","2019-02-19","06:02:06",805,66,"26.0702888888889","-80.278075","17",42,"6","4.7",4,"3D","3.49V",NULL,"26.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 01:02:06-05"
18707,"CJ11","2019-02-19","07:02:30",806,90,"26.0701111111111","-80.2782611111111","4",34,"2.6","4.4",4,"3D","3.43V",NULL,"35.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 02:02:30-05"
18708,"CJ11","2019-02-19","08:02:08",807,68,"26.0701194444444","-80.2782888888889","-2",35,"1.4","2",6,"3D","3.49V",NULL,"35.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 03:02:08-05"
18709,"CJ11","2019-02-19","18:02:30",808,90,"26.0701222222222","-80.2782444444444","3",42,"1.2","2.1",8,"3D","3.45V",NULL,"37.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 13:02:30-05"
18710,"CJ11","2019-02-19","19:02:02",809,62,"26.0717222222222","-80.2789222222222","0",40,"0.9","1.1",10,"3D","3.47V",NULL,"29.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 14:02:02-05"
18711,"CJ11","2019-02-19","20:02:02",810,62,"26.0744277777778","-80.2779194444444","1",38,"1","1.5",9,"3D","3.45V",NULL,"30.31",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 15:02:02-05"
18712,"CJ11","2019-02-19","21:02:07",811,67,"26.074175","-80.2779472222222","5",30,"2.3","3",4,"3D","3.45V",NULL,"32.46",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 16:02:07-05"
18713,"CJ11","2019-02-19","22:02:05",812,65,"26.0724194444444","-80.2794222222222","0",38,"1.4","1.9",6,"3D","3.43V",NULL,"29.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 17:02:05-05"
18714,"CJ11","2019-02-19","23:02:07",813,67,"26.0717694444444","-80.2789888888889","0",44,"1.2","2",7,"3D","3.43V",NULL,"29.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 18:02:07-05"
18715,"CJ11","2019-02-20","00:02:02",814,62,"26.0718833333333","-80.2785888888889","0",40,"1.2","2",7,"3D","3.47V",NULL,"28.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 19:02:02-05"
18716,"CJ11","2019-02-20","01:02:10",815,70,"26.0706583333333","-80.2781388888889","-2",33,"1.2","2",7,"3D","3.43V",NULL,"34.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 20:02:10-05"
18717,"CJ11","2019-02-20","02:02:04",816,64,"26.0702611111111","-80.2775472222222","2",38,"2.2","2.6",5,"3D","3.47V",NULL,"32.53",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 21:02:04-05"
18718,"CJ11","2019-02-20","03:02:30",817,90,"26.0695777777778","-80.2782388888889","-5",35,"2.6","1.7",5,"3D","3.39V",NULL,"28.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 22:02:30-05"
18719,"CJ11","2019-02-20","04:02:30",818,90,"26.0721333333333","-80.2794083333333","0",42,"2.1","2.5",6,"3D","3.47V",NULL,"28.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-19 23:02:30-05"
18720,"CJ11","2019-02-20","05:02:05",819,65,"26.0742166666667","-80.2777027777778","6",33,"1.3","1.9",6,"3D","3.45V",NULL,"31.49",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 00:02:05-05"
18721,"CJ11","2019-02-20","06:02:06",820,66,"26.0703527777778","-80.2785444444444","6",27,"2","3.2",4,"3D","3.49V",NULL,"29.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 01:02:06-05"
18722,"CJ11","2019-02-20","07:02:30",821,90,"26.0703527777778","-80.2786055555556","11",39,"1.5","1.8",6,"3D","3.43V",NULL,"38.01",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 02:02:30-05"
18723,"CJ11","2019-02-20","08:02:20",822,80,"26.0703027777778","-80.2785638888889","13",30,"1.2","1.7",6,"3D","3.39V",NULL,"35.99",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 03:02:20-05"
18724,"CJ11","2019-02-20","18:02:30",823,90,"26.0700027777778","-80.2789694444444","13",33,"9.9","3.2",3,"2D","3.39V",NULL,"37.68",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 13:02:30-05"
18725,"CJ11","2019-02-20","19:02:08",824,68,"26.0703388888889","-80.2785861111111","4",40,"2","3.6",5,"3D","3.49V",NULL,"35.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 14:02:08-05"
18726,"CJ11","2019-02-20","20:02:02",825,62,"26.0728833333333","-80.2791472222222","-1",41,"0.9","1.6",8,"3D","3.47V",NULL,"28.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 15:02:02-05"
18727,"CJ11","2019-02-20","21:02:04",826,64,"26.073675","-80.2771444444444","6",43,"1.4","3",6,"3D","3.49V",NULL,"29.73",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 16:02:04-05"
18728,"CJ11","2019-02-20","22:02:04",827,64,"26.0730305555556","-80.2773444444444","0",42,"1.2","1.7",7,"3D","3.47V",NULL,"32.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 17:02:04-05"
18729,"CJ11","2019-02-20","23:02:04",828,64,"26.0723722222222","-80.2776111111111","10",37,"1.6","3",5,"3D","3.43V",NULL,"28.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 18:02:04-05"
18730,"CJ11","2019-02-21","00:02:03",829,63,"26.0717444444444","-80.2790277777778","-6",42,"1.8","8",5,"3D","3.50V",NULL,"27.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 19:02:03-05"
18731,"CJ11","2019-02-21","01:02:04",830,64,"26.0722388888889","-80.2799472222222","-4",44,"1.2","2",7,"3D","3.45V",NULL,"27.71",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 20:02:04-05"
18732,"CJ11","2019-02-21","02:02:02",831,62,"26.0720888888889","-80.2793722222222","1",42,"1.1","2.1",7,"3D","3.43V",NULL,"27.97",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 21:02:02-05"
18733,"CJ11","2019-02-21","03:02:04",832,64,"26.0688388888889","-80.2794861111111","22",37,"1.1","1.6",8,"3D","3.47V",NULL,"35.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 22:02:04-05"
18734,"CJ11","2019-02-21","04:02:05",833,65,"26.0688361111111","-80.2794222222222","23",38,"2.3","3.8",5,"3D","3.45V",NULL,"37.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-20 23:02:05-05"
18735,"CJ11","2019-02-21","05:02:04",834,64,"26.0687805555556","-80.2792277777778","45",38,"6.6","6.3",4,"3D","3.49V",NULL,"37.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 00:02:04-05"
18736,"CJ11","2019-02-21","06:02:09",835,69,"26.0685861111111","-80.2788611111111","25",42,"3.2","2.2",4,"3D","3.47V",NULL,"33.96",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 01:02:09-05"
18737,"CJ11","2019-02-21","07:02:30",836,90,"0","0","0",0,"0","0",0,"NO","3.41V",NULL,"35.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 02:02:30-05"
18738,"CJ11","2019-02-21","08:02:30",837,90,"0","0","0",0,"0","0",0,"NO","3.39V",NULL,"34.16",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 03:02:30-05"
18739,"CJ11","2019-02-21","18:02:30",838,90,"26.0694722222222","-80.2790805555556","-2",31,"1.3","2.1",7,"3D","3.45V",NULL,"37.09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 13:02:30-05"
18740,"CJ11","2019-02-21","19:02:02",839,62,"26.0724222222222","-80.2794027777778","0",44,"1.7","1.5",8,"3D","3.49V",NULL,"28.81",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 14:02:02-05"
18741,"CJ11","2019-02-21","20:02:02",840,62,"26.0736888888889","-80.2771027777778","8",39,"1.1","2.3",7,"3D","3.49V",NULL,"29.79",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 15:02:02-05"
18742,"CJ11","2019-02-21","21:02:30",841,90,"26.0707305555556","-80.2769222222222","8",30,"1.8","3.2",3,"2D","3.37V",NULL,"32.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 16:02:30-05"
18743,"CJ11","2019-02-21","22:02:13",842,73,"26.0719861111111","-80.2786638888889","-9",39,"2.4","4.5",5,"3D","3.47V",NULL,"29.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 17:02:13-05"
18744,"CJ11","2019-02-21","23:02:08",843,68,"26.0720888888889","-80.2792611111111","0",37,"1.6","2.8",6,"3D","3.43V",NULL,"29.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 18:02:08-05"
18745,"CJ11","2019-02-22","00:02:07",844,67,"26.0724888888889","-80.2798611111111","-6",41,"2.9","7",5,"3D","3.49V",NULL,"27.71",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 19:02:07-05"
18746,"CJ11","2019-02-22","01:02:05",845,65,"26.0722861111111","-80.2799861111111","0",42,"1.7","2.8",6,"3D","3.43V",NULL,"27.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 20:02:05-05"
18747,"CJ11","2019-02-22","02:02:02",846,62,"26.0721138888889","-80.2798222222222","4",41,"1.3","2.3",6,"3D","3.43V",NULL,"26.92",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 21:02:02-05"
18748,"CJ11","2019-02-22","03:02:04",847,64,"26.0697777777778","-80.2787277777778","8",43,"2.6","5.1",5,"3D","3.43V",NULL,"25.94",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 22:02:04-05"
18749,"CJ11","2019-02-22","04:02:09",848,69,"26.0696722222222","-80.2779944444444","8",41,"2.2","3.2",3,"2D","3.43V",NULL,"26.34",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-21 23:02:09-05"
18750,"CJ11","2019-02-22","05:02:30",849,90,"0","0","0",22,"0","0",3,"NO","3.39V",NULL,"34.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 00:02:30-05"
18751,"CJ11","2019-02-22","06:02:30",850,90,"0","0","0",31,"0","0",2,"NO","3.43V",NULL,"38.07",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 01:02:30-05"
18752,"CJ11","2019-02-22","07:02:30",851,90,"0","0","0",23,"0","0",1,"NO","3.41V",NULL,"38.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 02:02:30-05"
18753,"CJ11","2019-02-22","08:02:30",852,90,"26.0703055555556","-80.2786","12",37,"4.1","8",5,"3D","3.41V",NULL,"38.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 03:02:30-05"
18754,"CJ11","2019-02-22","18:02:30",853,90,"0","0","0",36,"0","0",7,"NO","3.39V",NULL,"36.77",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 13:02:30-05"
18755,"CJ11","2019-02-22","19:02:30",854,90,"26.0720972222222","-80.2794027777778","0",42,"1.8","2.3",6,"3D","3.50V",NULL,"29.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 14:02:30-05"
18756,"CJ11","2019-02-22","20:02:02",855,62,"26.0744","-80.2778944444444","5",41,"1.2","1.9",7,"3D","3.49V",NULL,"31.23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 15:02:02-05"
18757,"CJ11","2019-02-22","21:02:03",856,63,"26.0742305555556","-80.2778777777778","8",39,"1.1","1.9",8,"3D","3.49V",NULL,"33.38",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 16:02:03-05"
18758,"CJ11","2019-02-22","22:02:03",857,63,"26.0727111111111","-80.2795444444444","-3",44,"1.5","1.7",6,"3D","3.47V",NULL,"30.05",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 17:02:03-05"
18759,"CJ11","2019-02-22","23:02:13",858,73,"26.0716916666667","-80.2789138888889","-1",45,"1.4","2.6",6,"3D","3.41V",NULL,"27.84",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 18:02:13-05"
18760,"CJ11","2019-02-23","00:02:03",859,63,"26.0720444444444","-80.2783805555556","-2",41,"2.1","3.1",6,"3D","3.49V",NULL,"28.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 19:02:03-05"
18761,"CJ11","2019-02-23","01:02:02",860,62,"26.07175","-80.2789972222222","-1",39,"1","1.4",9,"3D","3.43V",NULL,"28.88",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 20:02:02-05"
18762,"CJ11","2019-02-23","02:02:02",861,62,"26.071825","-80.2790527777778","0",44,"1.1","2.3",8,"3D","3.47V",NULL,"29.66",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 21:02:02-05"
18763,"CJ11","2019-02-23","03:02:06",862,66,"26.0744305555556","-80.2779388888889","1",41,"1.3","1.8",6,"3D","3.45V",NULL,"27.12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 22:02:06-05"
18764,"CJ11","2019-02-23","04:02:02",863,62,"26.0729277777778","-80.27775","1",42,"1.2","1.5",7,"3D","3.43V",NULL,"28.75",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-22 23:02:02-05"
18765,"CJ11","2019-02-23","05:02:04",864,64,"26.0718472222222","-80.2787777777778","2",44,"1","1.6",7,"3D","3.47V",NULL,"27.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2019-03-04 15:50:16.083377-05","2019-02-23 00:02:04-05"
